K_POINTS crystal
78
  0.043737296  0.000000000  0.000000000   1.0
  0.043737296  0.083333333  0.000000000   2.0
  0.960403963  0.000000000  0.000000000   1.0
  0.043737296  0.166666667  0.000000000   2.0
  0.877070629  0.000000000  0.000000000   1.0
  0.043737296  0.250000000  0.000000000   2.0
  0.793737296  0.000000000  0.000000000   1.0
  0.043737296  0.333333333  0.000000000   2.0
  0.710403963  0.000000000  0.000000000   1.0
  0.043737296  0.416666667  0.000000000   2.0
  0.627070629  0.000000000  0.000000000   1.0
  0.043737296  0.500000000  0.000000000   2.0
  0.543737296  0.000000000  0.000000000   1.0
  0.043737296  0.583333333  0.000000000   2.0
  0.460403963  0.000000000  0.000000000   1.0
  0.043737296  0.666666667  0.000000000   2.0
  0.377070629  0.000000000  0.000000000   1.0
  0.043737296  0.750000000  0.000000000   2.0
  0.293737296  0.000000000  0.000000000   1.0
  0.043737296  0.833333333  0.000000000   2.0
  0.210403963  0.000000000  0.000000000   1.0
  0.043737296  0.916666667  0.000000000   2.0
  0.127070629  0.000000000  0.000000000   1.0
  0.127070629  0.083333333  0.000000000   2.0
  0.960403963  0.166666666  0.000000000   2.0
  0.877070630  0.083333333  0.000000000   2.0
  0.127070629  0.166666667  0.000000000   2.0
  0.960403963  0.250000000  0.000000000   2.0
  0.793737296  0.083333333  0.000000000   2.0
  0.127070629  0.250000000  0.000000000   2.0
  0.960403963  0.333333333  0.000000000   2.0
  0.710403963  0.083333333  0.000000000   2.0
  0.127070629  0.333333333  0.000000000   2.0
  0.960403963  0.416666666  0.000000000   2.0
  0.627070630  0.083333333  0.000000000   2.0
  0.127070629  0.416666667  0.000000000   2.0
  0.960403963  0.500000000  0.000000000   2.0
  0.543737296  0.083333333  0.000000000   2.0
  0.127070629  0.500000000  0.000000000   2.0
  0.960403963  0.583333333  0.000000000   2.0
  0.460403963  0.083333333  0.000000000   2.0
  0.127070629  0.583333333  0.000000000   2.0
  0.960403963  0.666666666  0.000000000   2.0
  0.377070630  0.083333333  0.000000000   2.0
  0.127070629  0.666666667  0.000000000   2.0
  0.960403963  0.750000000  0.000000000   2.0
  0.293737296  0.083333333  0.000000000   2.0
  0.127070629  0.750000000  0.000000000   2.0
  0.960403963  0.833333333  0.000000000   2.0
  0.210403963  0.083333333  0.000000000   2.0
  0.210403963  0.166666667  0.000000000   2.0
  0.877070629  0.333333334  0.000000000   2.0
  0.710403962  0.166666667  0.000000000   2.0
  0.210403963  0.250000000  0.000000000   2.0
  0.877070629  0.416666667  0.000000000   2.0
  0.627070629  0.166666667  0.000000000   2.0
  0.210403963  0.333333333  0.000000000   2.0
  0.877070629  0.500000000  0.000000000   2.0
  0.543737296  0.166666667  0.000000000   2.0
  0.210403963  0.416666667  0.000000000   2.0
  0.877070629  0.583333334  0.000000000   2.0
  0.460403962  0.166666667  0.000000000   2.0
  0.210403963  0.500000000  0.000000000   2.0
  0.877070629  0.666666667  0.000000000   2.0
  0.377070629  0.166666667  0.000000000   2.0
  0.210403963  0.583333333  0.000000000   2.0
  0.877070629  0.750000000  0.000000000   2.0
  0.293737296  0.166666667  0.000000000   2.0
  0.293737296  0.250000000  0.000000000   2.0
  0.793737296  0.500000000  0.000000000   2.0
  0.543737296  0.250000000  0.000000000   2.0
  0.293737296  0.333333333  0.000000000   2.0
  0.793737296  0.583333333  0.000000000   2.0
  0.460403963  0.250000000  0.000000000   2.0
  0.293737296  0.416666667  0.000000000   2.0
  0.793737296  0.666666667  0.000000000   2.0
  0.377070629  0.250000000  0.000000000   2.0
  0.377070629  0.333333333  0.000000000   2.0
